idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
journals/tods/Ross96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D232628%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,2271,34925,2271_34925
journals/sigmod/Palpanas00,MGG31wuhuUIJ,293,35073,293_35073
journals/sigmod/BusslerFM02,RaOQG4YyzM4J,2608,35093,2608_35093
conf/sigmod/HarinarayanRU96,QHUtoLECZzgJ,1533,35094,1533_35094
journals/vldb/Amer-YahiaCLS02,SdqZz-Rnmk4J,2470,35135,2470_35135
journals/vldb/MylopoulosCPST96,F5liQDe9lB8J,2514,60243,2514_60243
conf/sigmod/ChangG99,8Yt1Mba9-wQJ,1057,35225,1057_35225
conf/vldb/Amer-YahiaCD98,9nmG2KCklEcJ,1649,35285,1649_35285
journals/sigmod/MeltzerC98,77mq-gn4LiAJ,390,35294,390_35294
conf/sigmod/Keim96,AF9vuEJOr6cJ,1442,35328,1442_35328
conf/sigmod/HullZ96,H1E3GuQcoUAJ,1449,35379,1449_35379
conf/vldb/AshwinRSSS97,5VcKjo7jBOMJ,1695,35408,1695_35408
journals/tods/TariSS97,wGAAD7CTrnMJ,2347,35514,2347_35514
conf/vldb/JermaineDO99,eawaEzvWj4gJ,1507,35552,1507_35552
conf/vldb/MoserKK95,53hNU_r6-jgJ,10,35557,10_35557
conf/sigmod/GorelikWD94,h10FxbLW6zAJ,1811,35570,1811_35570
conf/sigmod/GorelikWD94,1QvhrpZ7KBgJ,1811,46934,1811_46934
conf/vldb/Kleewein96,rXaCSxty6AAJ,2585,35577,2585_35577
conf/sigmod/BhattacharyaMBNHS02,tsQbSCfQTooJ,496,35638,496_35638
journals/sigmod/YeungHL94,yQv94p3tE1IJ,1015,35670,1015_35670
journals/sigmod/Ritter98,mzqmEYGGT_IJ,397,44153,397_44153
conf/vldb/OzsuVU98,WAivXgeI8vIJ,1657,39223,1657_39223
journals/vldb/PanagosB97,Ht4Yl1kJuxIJ,2410,35758,2410_35758
journals/tods/Chomicki03,pHuL-9kHWH0J,907,35775,907_35775
conf/vldb/BassiliadesV95,url:http://portal.acm.org/citation.cfm%3Fid%3D673137,1960,35781,1960_35781
journals/tods/Meo00,NQShGztSLaoJ,2327,35832,2327_35832
conf/sigmod/BlakeleyP98,yotsUgKBK44J,1256,35865,1256_35865
journals/sigmod/ChaudhuriD97,zO0DfwHqXKUJ,566,35883,566_35883
journals/sigmod/ChaudhuriD97,zlbJ-7JZdP0J,566,48833,566_48833
journals/sigmod/ChaudhuriD97,d7vY6vDq_7EJ,566,60123,566_60123
conf/vldb/MehtaD95,xkvXoYlg2-cJ,18,35913,18_35913
journals/sigmod/LeeF01,oUisL_YUScYJ,209,35952,209_35952
conf/sigmod/BreitbartKRSS99,XV2lpkhWCsYJ,1016,35978,1016_35978
conf/vldb/LimWV03,aPJnWocHLUwJ,2092,35980,2092_35980
conf/vldb/KornMZ03,hBoL6DaFUMYJ,2117,36166,2117_36166
journals/tods/LiuHD98,aYjE-ILUHaoJ,2353,36176,2353_36176
conf/vldb/GrustKT03,25xRkmL_4BsJ,2120,36210,2120_36210
journals/sigmod/EnglertGH95,JRXuKm3E_foJ,837,36238,837_36238
conf/sigmod/Melling94,j4O-xhs1QAgJ,1805,36285,1805_36285
conf/vldb/MignetMAC01,VaDXNMtPZ4oJ,1089,36294,1089_36294
conf/vldb/MignetMAC01,KkI-NuyDkDQJ,1089,50319,1089_50319
conf/vldb/LuL00,Ih5hY-NRmFgJ,1212,36310,1212_36310
conf/vldb/FerrandinaMZ94,yQ2TMZ92GaIJ,146,36342,146_36342
conf/sigmod/VanceM96,CMMaMlYwgPkJ,1426,36364,1426_36364
conf/sigmod/AbadiC02,f2Lea-RN8dsJ,573,36366,573_36366
conf/vldb/LeeL99,szHsyFiOuwAJ,1416,36444,1416_36444
journals/vldb/DerrMP94,a-QMCFr5yJYJ,2553,36453,2553_36453
conf/vldb/Deshpande00,2DiLFd0rgPgJ,1301,36468,1301_36468
conf/vldb/JonscherD94,1R21hO7j9sQJ,66,36505,66_36505
conf/sigmod/AvnurHLORRRW98,bEu_llku9NMJ,1185,36511,1185_36511
journals/sigmod/DunhamH95a,CiumYR8Q4WcJ,850,36558,850_36558
journals/sigmod/DunhamH95a,CyzIFxmvc1cJ,850,43938,850_43938
journals/tods/KossmannS00,PnGVbzQCWY0J,2316,36612,2316_36612
conf/vldb/MiklauS03,cJUP6vfSm50J,2025,48588,2025_48588
conf/sigmod/DarR94,TtV6gGLQ9NMJ,1740,36637,1740_36637
journals/sigmod/ClementLGMK97,J7Y20fYLGbcJ,549,39486,549_39486
journals/vldb/WhiteD95,jKBaGqWJK2oJ,2523,36686,2523_36686
conf/vldb/HaasB03, ,2013,45412,2013_45412
conf/sigmod/ChaudhuriMN98,CBKhTPuUL2kJ,1172,36789,1172_36789
conf/sigmod/ChaudhuriMN98,hvMTb3FYOjQJ,1172,48627,1172_48627
journals/sigmod/CeriFP99,zCbDZVfxWhAJ,459,45995,459_45995
conf/vldb/KossmannRR02,iGlztgiSTe4J,2218,36854,2218_36854
journals/sigmod/TianDCZ02,JceK-ywXk8UJ,226,36892,226_36892
journals/sigmod/TianDCZ02,O6CCKkRxAbwJ,226,54519,226_54519
journals/sigmod/MusickM98,gt83e4uB09wJ,620,36908,620_36908
conf/sigmod/Fegaras98,XVtlJYx2G_wJ,1201,36929,1201_36929
journals/sigmod/OrlandicLS02,eLf0eStn5G4J,51,36934,51_36934
conf/vldb/VorugantiOU99,ItOlYY7ITt0J,1532,36962,1532_36962
conf/vldb/YagoubFIV00,195Hlqu94qEJ,1204,36998,1204_36998
conf/vldb/YagoubFIV00,oHJaZrizZesJ,1204,40307,1204_40307
conf/vldb/MadhavanBR01,wRHapJxb_-QJ,2181,37059,2181_37059
journals/vldb/ChanFGR02,ORkxHLb7dvcJ,2465,37094,2465_37094
journals/sigmod/MukhopadhyayGS03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776989%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1984,37095,1984_37095
conf/sigmod/ChaudhuriGGM03,H5IdN0_MQw4J,356,37106,356_37106
conf/sigmod/ChaudhuriGGM03,mNdoyLMYPqgJ,356,42291,356_42291
conf/sigmod/BrinMUT97,swPpkmm8SdYJ,1236,62910,1236_62910
conf/vldb/WangYM97,hcYKj7CHbWYJ,1869,37131,1869_37131
conf/vldb/TengCY03,wJjaZnzD6pAJ,2082,37196,2082_37196
journals/vldb/FengYLH02,Uxh3R2hfBOAJ,2445,37265,2445_37265
journals/vldb/MaratheS02,z6JEYoArZmsJ,2453,37283,2453_37283
journals/sigmod/KeetonPH98,6MtRlhEClPEJ,585,37298,585_37298
journals/tods/CiacciaTZ96,rkCKzi1v0-0J,2275,37345,2275_37345
journals/sigmod/NascimentoM99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310062%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,422,37354,422_37354
conf/sigmod/PangCL94,beMsu5ebf30J,1775,37383,1775_37383
journals/sigmod/Gardels97,PlitMluIJyYJ,718,37426,718_37426
conf/sigmod/LiBKN03,micx2kyGfKIJ,315,37433,315_37433
conf/sigmod/WoelkBJOTU95, ,1561,38074,1561_38074
conf/vldb/TanEO01,1A06w64wjvcJ,1152,37457,1152_37457
conf/sigmod/ZhangNBB94,bymQ_6SSse4J,1703,37535,1703_37535
journals/sigmod/CaleroPR03,zWoRcQffsq8J,1968,37598,1968_37598
conf/vldb/Orenstein98,VfWJDzGt9JYJ,1777,37601,1777_37601
conf/sigmod/LakshmananPZ03a,4sJ3mLPGGVQJ,447,37621,447_37621
conf/sigmod/WodtkeWWDM97,tnXqwH3BXW0J,1348,44332,1348_44332
conf/vldb/WienerN94,PrUWsoySLGcJ,72,37719,72_37719
conf/sigmod/GeorgeH97,Ah9B3bWU0jEJ,1408,37771,1408_37771
conf/sigmod/ChaudhuriKN03,ES6QyfgebIcJ,341,37781,341_37781
journals/sigmod/Chang03,B55TCVoUsnoJ,2574,37811,2574_37811
conf/sigmod/Ross00,9sm_ptv5pmYJ,820,37871,820_37871
conf/sigmod/AntonJLPZZ02,89P3EdEDuOEJ,561,37888,561_37888
journals/sigmod/ShanmugasundaramSKKVNT01,wTJy5XquCpsJ,182,37912,182_37912
conf/sigmod/ZhangRL96,hk9P76dJfcAJ,1420,37933,1420_37933
conf/sigmod/PolyzotisG02,obfTDYVJb4gJ,541,37953,541_37953
conf/sigmod/ChoiC02,D8a4umAppIcJ,548,37987,548_37987
conf/vldb/BouganimP02,PhERWOcOkOgJ,2207,38024,2207_38024
conf/sigmod/Ullman03,TabFkjNTLMsJ,281,38039,281_38039
conf/vldb/GraefeBC98,v-kvo2hnsgkJ,1624,38052,1624_38052
conf/sigmod/DeshpandeNGS03,fU6zoUKeXe8J,314,38069,314_38069
conf/sigmod/LazaridisM01,IvMJ4bK708kJ,694,38108,694_38108
conf/sigmod/RadekeBBEKKN95,bDN03rZhUQEJ,1584,38159,1584_38159
conf/vldb/LuOT94,ZFXYXT4yEcAJ,244,38211,244_38211
conf/vldb/HageJPST03,xDDdtO9n_pwJ,2020,38213,2020_38213
conf/sigmod/CookKWZ96,5MTgNlhnyTgJ,1513,38231,1513_38231
conf/vldb/Blecken00,hCSzil0nuVEJ,1290,38248,1290_38248
conf/sigmod/IpeirotisGS01,bo7ArXlXypQJ,728,38272,728_38272
conf/vldb/LiRS99,Bf44yXvb6EAJ,1475,38330,1475_38330
conf/vldb/CosleyLP02,BTalXWt3faUJ,2202,38342,2202_38342
conf/sigmod/AgichteinGV01,GDoFPiEzEhQJ,673,38346,673_38346
conf/sigmod/Englert94,KOpz_NXJ3WUJ,1794,38348,1794_38348
conf/sigmod/KarbhariRXD02,TZsVVmiiHqEJ,473,38393,473_38393
conf/sigmod/LangS01,FFQc9XpGFRsJ,647,38478,647_38478
conf/sigmod/HouZ95,AeRUCf7iBqYJ,1552,38484,1552_38484
conf/sigmod/RinfretOO01,pyqtmrPg24YJ,596,38509,596_38509
conf/sigmod/HeC03,MNmlxFx4l-8J,381,38534,381_38534
conf/vldb/ClaussenKMP97,EyTvjJCb5WkJ,1920,38536,1920_38536
conf/sigmod/Al-KhalifaYJ03,boJKiPCpIxkJ,263,38552,263_38552
journals/vldb/BerendtS00,_0meUij3ZJEJ,2399,47854,2399_47854
conf/sigmod/ArefBV95,ht_8Iq3SZ80J,1595,38668,1595_38668
journals/sigmod/JajodiaBBKMSW97,url:http://portal.acm.org/citation.cfm%3Fid%3D271095,529,38695,529_38695
conf/sigmod/Wu99,oIDF-Jhm9CYJ,1004,38748,1004_38748
journals/sigmod/Halevy03,706PCMwA_E4J,1904,38856,1904_38856
journals/sigmod/SlivinskasJS02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D565119%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,41,38921,41_38921
journals/sigmod/SlivinskasJS02,xTPSs2k_pUIJ,41,43603,41_43603
journals/vldb/HarderST99,KGyKFmRfspAJ,2379,38974,2379_38974
conf/vldb/BliujuteJSS98,oBpe7jg0YHYJ,1587,38984,1587_38984
conf/vldb/BliujuteJSS98,qWGJZFXi414J,1587,62000,1587_62000
journals/vldb/NguSHL01,djYvVVRYNTwJ,2474,38989,2474_38989
conf/vldb/SubietaKL95,gEFY87Ma0XUJ,7,38991,7_38991
journals/tods/MuralidharS99,dKvepAPYBmcJ,2320,39059,2320_39059
conf/sigmod/AggarwalY00,dfSPs7YoyWsJ,754,39087,754_39087
conf/vldb/Leymann01,eRh9hA637AMJ,1088,39106,1088_39106
journals/sigmod/EisenbergM98a,AatoNnELw78J,396,39144,396_39144
journals/sigmod/BunemanLSTW94,q8MxrLeFlz8J,1008,39215,1008_39215
journals/sigmod/BunemanLSTW94,lkreWUl_euYJ,1008,44272,1008_44272
journals/sigmod/Sidell96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245906%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,759,39375,759_39375
journals/vldb/LiangOY00,ikw-En98LywJ,2381,39378,2381_39378
conf/sigmod/SinghTW94,uAQ-tJ0j4nkJ,1807,39388,1807_39388
journals/sigmod/RamirezSP94,V2WMOB42Gj0J,1024,39411,1024_39411
conf/vldb/CowleyP00,KGeFsGtIROsJ,1347,39427,1347_39427
conf/vldb/BonifatiCDS01,tCrfb27dXiwJ,1273,39441,1273_39441
conf/vldb/Mattos96,EpBlTCJ0_dUJ,2592,39600,2592_39600
journals/vldb/PoulovassilisS96,B87s9MFTeZ8J,2506,39602,2506_39602
journals/sigmod/HasanFV96,ybOBcBXRBqUJ,652,39673,652_39673
journals/sigmod/HasanFV96,m2CCumFeAWgJ,652,43259,652_43259
journals/sigmod/HasanFV96,vIBvTfMLL4UJ,652,59560,652_59560
journals/sigmod/LinP96,mzEHvKsUv5QJ,671,39748,671_39748
journals/vldb/SteinbrunnMK97,0WXQjwXCy0QJ,2413,39810,2413_39810
journals/vldb/SteinbrunnMK97,nwwVf5FGX4QJ,2413,44828,2413_44828
conf/vldb/HasanM95, ,1970,39815,1970_39815
conf/vldb/HasanM95,JmlFFnMD_D0J,1970,45379,1970_45379
conf/sigmod/FernandezS96,66uAX5EPtKcJ,1502,39830,1502_39830
conf/vldb/BestavrosB95,lGyhpsPV6ogJ,59,39873,59_39873
conf/vldb/LiCHPALHAY01,Nn0x6RmkrVwJ,1059,39911,1059_39911
journals/sigmod/SayginVC01,Tp9iVMsAzocJ,211,39923,211_39923
journals/sigmod/SayginVC01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D604271%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,211,47333,211_47333
journals/sigmod/SayginVC01,OALLzL4DQXsJ,211,58880,211_58880
journals/sigmod/Chaudhri98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D273247%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,617,39968,617_39968
journals/sigmod/KuoM96,vmwgqLkw0NUJ,681,40015,681_40015
conf/sigmod/AndersonBKW98,j6v2b9hN-R4J,1263,50135,1263_50135
journals/tods/BozkayaO99,CEKbSWc_C6UJ,2369,40044,2369_40044
conf/sigmod/GibbonsM98,4EgMtIywBRUJ,1180,40069,1180_40069
conf/sigmod/AdelbergGK95,NbLabaGWoh4J,1548,40085,1548_40085
journals/vldb/SwamiS95,S6TmnZKgmxwJ,2536,40166,2536_40166
conf/vldb/ChakrabartiM00,7P1LlDStRGYJ,1392,40174,1392_40174
journals/tods/GibbonsMP02,QKnjF3UgncMJ,938,40197,938_40197
journals/sigmod/GlavitschSW94,IQjGtYPrUFUJ,978,40206,978_40206
journals/vldb/BohmAnY97,XsTFqLpfsfgJ,2416,44649,2416_44649
conf/vldb/BohannonGKNS02,9BuBq-Tj0TUJ,2208,40332,2208_40332
journals/tods/KemmeA00,wiUPadLpCvoJ,2326,40367,2326_40367
conf/vldb/DeckerK03,es2kSNccUGMJ,2050,40384,2050_40384
journals/sigmod/Huyn01,KNYDz76C_HsJ,179,40404,179_40404
journals/sigmod/NobleS95,rRvcD6HKhasJ,863,40409,863_40409
journals/sigmod/NobleS95,egn46hGLw7gJ,863,53649,863_53649
conf/vldb/BelloDDFNSWZ98,zrMFWOX1h2MJ,1765,40459,1765_40459
conf/sigmod/RaoR98,WlSXiMaxGlQJ,1203,44809,1203_44809
conf/vldb/YuAA03,4bvjebYsdRkJ,2016,40498,2016_40498
conf/vldb/LinLYZ03,9rbctPoEdNUJ,2001,40633,2001_40633
journals/sigmod/PitouraAPSV03,jKxELUmoSkEJ,1889,62151,1889_62151
journals/vldb/DoanMDDH03,HmE1BtE68dYJ,2294,57379,2294_57379
conf/sigmod/Aulakh98,xFK4CkKj14EJ,1119,40690,1119_40690
conf/vldb/MeekPK03,cR1ikuFsE1wJ,2026,40708,2026_40708
journals/sigmod/AilamakiFFSV03,rMV2yNFwvggJ,1834,40739,1834_40739
journals/sigmod/BargaL02,QTzV3iNq2O8J,8,40746,8_40746
conf/vldb/TatbulCZCS03,TAsynkdIAfwJ,2097,40789,2097_40789
conf/sigmod/DogacAEOADAOS94,AgBMhm_0uEIJ,1853,40793,1853_40793
journals/tods/HjaltasonS03,9Wan9sPNUAYJ,912,40800,912_40800
conf/vldb/DesslochM97,CjtIFow-OWcJ,1902,40817,1902_40817
conf/sigmod/DarEGP98,ewnL82c8kiMJ,1190,40831,1190_40831
journals/sigmod/DogacDKOONEHAKKM95,UAO4T_2ylPkJ,799,60152,799_60152
journals/sigmod/LabrinidisM01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D603886%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,191,40928,191_40928
conf/vldb/ChenL03,WaSgR87oMpcJ,2091,40981,2091_40981
conf/vldb/Campbell99,m1eeQnYWL0oJ,1452,41083,1452_41083
journals/vldb/Baumann94,2Yii02idzcUJ,2544,41087,2544_41087
conf/sigmod/RajagopalanML98,wO6VeeLIXAsJ,1101,62228,1101_62228
journals/sigmod/Keim96,vkUvhZOw-1YJ,746,41139,746_41139
conf/vldb/Mattos03,HeE1NxaX5t8J,2065,41155,2065_41155
conf/vldb/LiuLBHTS03,pAhZKAo7m-sJ,2017,41224,2017_41224
conf/vldb/RamamrithamABEGP00,jYGXFESkS-YJ,1305,41226,1305_41226
conf/vldb/AgrawalPWZ95,x_ykbVlfyP8J,100,41257,100_41257
journals/tods/BunemanO96, ,2267,41268,2267_41268
journals/tods/BunemanO96,xT4l9LBtTcUJ,2267,62904,2267_62904
conf/vldb/Sripada02,UXm0EWCXxpIJ,2160,41281,2160_41281
journals/sigmod/FifeG03,oOdAqQph_zsJ,1969,41351,1969_41351
conf/sigmod/QuassW97,u6Sx6E5i4L8J,1393,52702,1393_52702
journals/vldb/BeckerGOSW96,BNQ07kOYONgJ,2513,41366,2513_41366
journals/vldb/ManegoldBK00,xWYu2JWiF_kJ,2481,41372,2481_41372
journals/sigmod/GottlobKP03a,rDRdlwdHGb0J,1973,41381,1973_41381
journals/sigmod/GottlobKP03,rDRdlwdHGb0J,1990,41381,1990_41381
conf/sigmod/MumickP94,hUQBQ_9ohcgJ,1747,41384,1747_41384
conf/sigmod/DeHaanTCO03,gyYBYgpB63sJ,301,41432,301_41432
conf/vldb/OoiYTJ01,RFEE_MNM8IUJ,1251,41448,1251_41448
journals/vldb/NanopoulosM02,icoWjIZ_6IIJ,2446,41450,2446_41450
journals/sigmod/Qian97,url:http://portal.acm.org/citation.cfm%3Fid%3D248603.248618%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,725,41451,725_41451
conf/vldb/BaulierBGJGKKMMNNRSS98,VQ41LtuXMrUJ,1537,41481,1537_41481
conf/sigmod/CeriFP98,iUGa3pKj-20J,1246,41497,1246_41497
conf/sigmod/GebhardtJJ97,9mbr0dyW1NgJ,1337,41525,1337_41525
journals/sigmod/Jannink95,22yR9rN5xuQJ,826,41552,826_41552
conf/vldb/Jermaine03,393ZqH9szo0J,2032,41568,2032_41568
conf/sigmod/CruzALRZ97,YWWvQnGCpDEJ,1320,49967,1320_49967
conf/vldb/KoudasGGSV03,d8BBxc5Ato8J,2008,41625,2008_41625
journals/sigmod/GroskyFS94,zMK02pxd4OEJ,983,41633,983_41633
conf/vldb/JagadishKMPSS98,0iiNS8BIbsUJ,1590,45955,1590_45955
journals/vldb/MehtaD97,zppqMPNFTQIJ,2516,62618,2516_62618
conf/vldb/HelmerNM03,8-HpAN0xpjcJ,2014,41704,2014_41704
journals/sigmod/McClatcheyV97,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D271087%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,540,41707,540_41707
conf/sigmod/BilirisDGJR94,3Lzo6p8X-n4J,1707,41711,1707_41711
conf/sigmod/AndersonAF98,_EbKUPc1jYAJ,1274,41735,1274_41735
conf/sigmod/GuptaHR97,pGix0qZ6Uz4J,1402,41751,1402_41751
journals/sigmod/Snodgrass03b,PmIVKWJ5_V4J,1898,41765,1898_41765
conf/sigmod/AnkerstBKS99,Hj3vyh0TJVsJ,1020,41841,1020_41841
journals/sigmod/ChakravarthyAEFO03,url:http://portal.acm.org/citation.cfm%3Fid%3D641006,1999,41857,1999_41857
journals/sigmod/Abiteboul99,J_7kZS39msAJ,506,62245,506_62245
conf/vldb/CarneyCCCLSSTZ02,1J26mBTxdS0J,2216,41966,2216_41966
conf/vldb/GyssensL97,7jSBx3h3cvUJ,1791,42055,1791_42055
conf/sigmod/LibkinMW96,OfZWx8jhQvwJ,1466,52060,1466_52060
conf/vldb/LamKR02,GdvZvvRTXIAJ,2165,42122,2165_42122
journals/sigmod/RafanelliBT96,MfWZUBAVPFUJ,738,42135,738_42135
conf/vldb/GotoK02,2Pc6rKYB8ykJ,2139,42136,2139_42136
conf/vldb/LiM01,vkMYwC5tzUgJ,1046,42184,1046_42184
conf/vldb/VriesDBA99,3o-rUvRsdUwJ,1629,42216,1629_42216
conf/vldb/CasatiS00,OjOQRHgD-qwJ,1292,42259,1292_42259
conf/sigmod/MinPC03,JjrRZt4ONqMJ,369,42319,369_42319
journals/vldb/RamanRH00,CgiCp6N9XZQJ,2488,42348,2488_42348
conf/sigmod/PengC03,4Zlh-TEx9m4J,364,42365,364_42365
conf/vldb/AggarwalY02,W9wJnFy0TDAJ,2155,42492,2155_42492
conf/sigmod/AbiteboulBCMM03,Rjb06zlxbLIJ,294,42505,294_42505
journals/sigmod/SilberschatzSU96,_ZsI_bVIJMwJ,674,42509,674_42509
conf/sigmod/ButtlerLPP01,8TcpKdIK1r0J,641,42566,641_42566
conf/sigmod/GuoSBS03,p_PDgjVRUS4J,261,42578,261_42578
conf/sigmod/JarkeQCLFLVV00,bl_VrPzIIPwJ,829,42592,829_42592
conf/vldb/PolyzotisG02,krAZ7iDMEOQJ,2235,42687,2235_42687
journals/vldb/GutingS95,CBHicx5w3ocJ,2550,59006,2550_59006
conf/sigmod/DreyerDS95,i1qU2OFSeloJ,1681,42748,1681_42748
conf/vldb/JaedickeM99,zh6yaOX2xiQJ,1413,42791,1413_42791
conf/vldb/JaedickeM99,XR50nxmrvFcJ,1413,56639,1413_56639
conf/vldb/AbiteboulBBCCDMMP03,fANcvlGA8WAJ,2039,42832,2039_42832
conf/vldb/BaumgartnerFG01a,GGyAHg9kwysJ,1233,42864,1233_42864
conf/sigmod/PhanN02,LLIkm2GMqakJ,460,42874,460_42874
journals/sigmod/GerlhofKM96,eq249ewqsHMJ,646,43211,646_43211
conf/vldb/Padmanabhan96,1IjlMvLBFC0J,1851,43048,1851_43048
conf/sigmod/GrossmanHQ95,Z_kXgQsN0W0J,1683,43137,1683_43137
conf/sigmod/AgrawalW00,wivJNEQEWzMJ,796,43199,796_43199
conf/sigmod/Han96,DlQd7WIkVF0J,1444,43258,1444_43258
conf/vldb/MendelzonV00,AQLsLBctUI4J,1375,43263,1375_43263
conf/vldb/PapadiasMD98,7vbPCi-dbawJ,1652,43288,1652_43288
conf/vldb/PapadiasMD98,_6JbypCpDqgJ,1652,55723,1652_55723
journals/tods/MelnikG03,y2dZ5cRja_IJ,932,43360,932_43360
conf/vldb/BaumgartnerFG01,I1xHtA3f3MsJ,1039,43365,1039_43365
journals/sigmod/McHughAGQW97,FUXcNB3HHi4J,570,43470,570_43470
journals/sigmod/McHughAGQW97,9Ft0BSj3FqMJ,570,47927,570_47927
journals/vldb/FungKL03,rFEOA75JjSIJ,2289,43497,2289_43497
conf/sigmod/MogiK96,hxWB8uQMCdgJ,1415,43499,1415_43499
conf/vldb/SevcikK96,GiHrMj3vbSAJ,1821,43512,1821_43512
conf/vldb/RamasamyPNK00,wR0R0jS5J6oJ,1358,43584,1358_43584
conf/sigmod/WilschutFA95,vgoFTdXYHZ0J,1598,43711,1598_43711
journals/sigmod/MillerHHYHFP01,0ckpOQsv-vAJ,367,43792,367_43792
journals/sigmod/MillerHHYHFP01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D373713%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,367,60840,367_60840
conf/sigmod/ColbyGLMT96,MgphE2z3NqYJ,1464,43936,1464_43936
journals/sigmod/BarbaraCJW01,asukNMVeZZYJ,198,43998,198_43998
conf/sigmod/HwangLYMMGCSS94,AWah9GLEFTAJ,1830,44061,1830_44061
conf/vldb/BlokWZPAKJ01,jxPqWIuxhvwJ,1062,44085,1062_44085
conf/vldb/BlokWZPAKJ01,4Ga0Ts2_rp0J,1062,56560,1062_56560
journals/sigmod/RashidS00,e0GH54HirssJ,339,44136,339_44136
conf/sigmod/DogacTPPLKTK02,wi8177RdPBYJ,481,44194,481_44194
conf/vldb/ChatziantoniouR97,Xx-pSjq7Mv8J,1699,44218,1699_44218
journals/sigmod/ConradHHKRSS99,nmEhI0tiWGAJ,486,44261,486_44261
conf/vldb/Suciu96a,tJtSq968rwgJ,1994,44275,1994_44275
journals/tods/DattaVCK99,L_EKDuVUoIEJ,2364,44316,2364_44316
conf/vldb/LitwinNS94,SnkWnX5WoKwJ,237,44324,237_44324
journals/sigmod/Klein94,kG86HB6N1xEJ,972,44330,972_44330
conf/vldb/ChoALS02,_-JZT1cOuZ8J,2233,44371,2233_44371
conf/vldb/Pound99,zWp_JdEQ8MgJ,1446,44542,1446_44542
conf/vldb/LuoN01,TRWSf77xoWsJ,1131,44546,1131_44546
conf/vldb/IpeirotisG02,3CSFFlEVviMJ,2231,44639,2231_44639
conf/vldb/SetzerZ94,1tmW1mOCZqIJ,150,44664,150_44664
journals/tods/StoreyCDGS97,NL_8pNIYC-0J,2358,44698,2358_44698
conf/vldb/BaumannFRW97,7BgXVuviUvoJ,1706,44713,1706_44713
conf/sigmod/YangM97,xrTlYcyFKtwJ,1314,44729,1314_44729
conf/vldb/Tygar98,kKwsIC5HmsUJ,1620,44853,1620_44853
conf/sigmod/Miller98,fW6JIoNRqAQJ,1166,44876,1166_44876
journals/sigmod/Danish98,mKZyoPZArGcJ,427,44894,427_44894
conf/vldb/VermeerA96,bEddMdwB2_4J,2000,44976,2000_44976
conf/sigmod/WangCMSSZ94,ZM65itnp_E4J,1700,45002,1700_45002
conf/vldb/SimonD95,lLARMvKaIQMJ,120,45050,120_45050
conf/vldb/ChawatheCY94,VPwP1w9wvhEJ,240,45051,240_45051
journals/sigmod/DarwenD95,DVnOcHunv7MJ,832,45143,832_45143
conf/sigmod/JoshiA01,H9bMRYKnXMQJ,726,45149,726_45149
conf/vldb/RoussopoulosK98,Mg0A5yz-_wYJ,1779,45161,1779_45161
conf/sigmod/LehnerSPC00,UFKz6Q0wVi4J,896,45171,896_45171
conf/sigmod/DeshpandeNGS03a,sfB17Fi4MZsJ,430,45192,430_45192
conf/sigmod/LuMSS95,Kk87yanaI1AJ,1560,45260,1560_45260
conf/sigmod/CareyFZ94,EN1nFWJxnoIJ,1713,45269,1713_45269
conf/sigmod/KementsietsidisAM03,uCU2G94_fOIJ,357,45282,357_45282
conf/sigmod/RamaswamyK95,g9Y0KAu_UHQJ,1594,45299,1594_45299
